center,ecenter,sigma,esigma,amplitude,eamplitude,relative_power,noise_on_block,value_on_line,base_on_line,snr_peak,snr_amplitude,area,earea,snr_area,ew,cluster_probability
4.837929592788869,0.07955470856685282,0.0027430018124318537,0.026037709261167868,0.01352426957594827,0.05832262160062557,0.7693183760544159,0.004197908823302799,0.0153624289222819,0.0020029351978151887,3.2216682508382224,0.23188720268025828,9.298862963663417e-05,0.0009695065989773092,0.09591335400370031,46.42617980754775,0.16
4.934770474745471,891.5531114054327,0.0032011118071039444,220.63661443680232,0.041263617828457534,7731.547077542237,0.8756131176396984,0.004845456621838075,0.0307248578445638,0.002037610657712887,8.515939992628518,5.337045408197233e-06,0.00033109916076477585,66.10220192415647,5.008897602906909e-06,162.4938304633809,1.0
5.039782755020042,254.58258555038591,0.002128296644324956,262.3418869278765,0.007061436324373058,2497.2478127354043,0.4392362330583418,0.003666052855421175,0.0051208096407606,0.0019952002582939907,1.926168716834227,2.827687459915398e-06,3.7671693303990944e-05,14.10850746144797,2.6701402261671027e-06,18.88115899513885,0.11
5.208620790413586,0.0005307779154258039,0.0033871864511894954,0.0005164954144426283,0.013650897455955113,0.0017468578131774272,0.7258960772885528,0.0050904158565895094,0.015362428922284602,0.0024398352168396396,2.681686101987938,7.814544122011263,0.00011590181633007544,2.307206978652129e-05,5.023468522871117,47.50395253340307,1.0
5.396965718446205,0.0025315895004267425,0.004329335528186216,0.002099149205189279,0.016515189853952856,0.00486009637577543,0.7465303163114098,0.0060000909776172,0.0204832385630425,0.002972682438434463,2.7524899064966326,3.398119826650115,0.0001792234157721074,0.00010165244067209732,1.7630999766177047,60.29013171904558,0.16
5.454999585706271,0.8320123476675881,0.0029886472107343892,2405.6448934777222,0.0017078506481948393,3847.5657766380064,0.08969122548039311,0.0030745986083275134,0.002560649005666139,0.0021391208847214255,0.5554710925742132,4.438782199812462e-07,1.279423948482572e-05,30.608282937752364,4.179992556539413e-07,5.981073615898942,0.0
5.495752022470858,73.5681326536368,0.0018412348050346593,80.44695308420945,0.011610544835825645,16.769077942526412,0.6336205308628763,0.004035624669363654,0.0095379574720946,0.0021391208847214255,2.877013049297377,0.0006923782497534514,5.358604566963023e-05,2.342552255145134,2.287506951101515e-05,25.05049904022075,0.16
5.583215853659163,0.028226585941783455,0.014878633405581774,0.032027613297322746,0.000802026991127125,0.0009111518296275141,0.2361040269122525,0.0029391834281012486,0.0025604048087368,0.0015822963765875575,0.27287408586310824,0.8802341882526865,2.9911759591775332e-05,7.280477780192888e-05,0.410848854908295,18.904018257492446,0.0
5.718720961810605,1255.1621291947702,0.002870223239737845,852.782969489512,0.009480391842743047,2273.4072720368363,0.7323787283756257,0.004216085194524403,0.0102425960692448,0.0015822963765875575,2.2486243530030197,4.170124710760332e-06,6.820746339917012e-05,26.04249278377636,2.6190835096116906e-06,43.10662933215395,0.11
5.756395291834603,0.01034612728630796,0.010830381172032126,0.012056805111690454,0.0011705200209368265,0.0009942174840895557,0.16200066568968394,0.003379003565484371,0.0025604048087363497,0.0018464856248705346,0.34640982119503494,1.1773279384728563,3.17769728079073e-05,4.449626912203322e-05,0.714149150814361,17.209434170458447,0.0
5.8714905565421445,0.35723847273195364,0.003949884825742652,0.17064418236002613,0.008208091085036583,0.16655732311396976,0.6337917738097179,0.004615250460380191,0.0102416192815194,0.0022956200970799022,1.7784714297738078,0.049280877787763515,8.126743145017402e-05,0.003878934050141318,0.020950970137585418,35.40108032402602,0.11
5.927580103948107,0.11505582902792921,0.002656968655202153,0.05922320173062295,0.01115542829937874,0.015253241501245064,0.6145808931333415,0.005434808697296684,0.0146601651831569,0.003499550747466562,2.052588954037616,0.731348041560095,7.429551788038039e-05,0.0016591424300918642,0.04477946952165328,21.230015862511873,0.16
5.949999704228863,0.43332174476270047,0.0019286390135988874,1863.3916058575267,0.003755913469738916,6097.0973770932305,0.1881192128697639,0.0041100968925154155,0.0051212980346224,0.003499550747466562,0.9138260162621773,6.160166448792285e-07,1.815751702765377e-05,34.30133347678704,5.293530946819201e-07,5.188527996285976,0.11
5.97395978428562,0.0020903871247354754,0.003446825863444237,0.003266649612171947,0.01141305489087898,0.004882069352056267,0.5985212241245781,0.005522017672083447,0.0139551053034336,0.0035049134849638344,2.066826940554295,2.337749439399492,9.860778040173136e-05,0.00010253153742617423,0.9617312182871725,28.13415532930019,0.16
6.005125057229009,53.66724947206951,0.001757284726598671,377.4042289555861,0.005506686662216826,2387.721096227785,0.27504303140894093,0.00394952883927735,0.0051208096407606,0.0029115618394427493,1.3942641986694269,2.3062520454824076e-06,2.4256181510621078e-05,11.737000296527787,2.0666423189745426e-06,8.33098620198413,0.11
6.080724718964506,38.14304898719122,0.003387345329382827,87.7368329858752,0.0017597134069813401,97.61722406220149,0.1833762522865315,0.0030884974174635927,0.0025604048203803,0.0017668829977300602,0.5697635999406121,1.8026669206041493e-05,1.4941402009816097e-05,0.9147475308039144,1.63339079982922e-05,8.45636186946817,0.0
6.225777882120138,49.920188026670154,0.001395891814791449,44.78220812755596,0.08367703392949549,7777.436577565368,0.7777713003120572,0.007118832663089522,0.0446799631479925,0.005585178538285935,11.754319547831633,1.0758947770897745e-05,0.0002927844264355131,28.788552098686335,1.0170168525039273e-05,52.42167719948434,1.0
6.275116434876132,5.824762907713869,0.0013267483612239626,33.212140450555076,0.04436683191735895,3935.059935484188,0.3012881135367674,0.0074109511953110415,0.0190759149441893,0.0102425960692448,5.986658223499048,1.1274753788953369e-05,0.00014754921809697358,13.597936189960162,1.0850853838093048e-05,14.405451225399398,1.0
6.289906889267009,33.795353190004434,0.001231488733765209,223.57557261717233,0.07417993369075467,55426.58717953411,0.2829744622090956,0.009362561390571076,0.0249003863943766,0.0139162652660185,7.923038428934671,1.3383456832814902e-06,0.00022898488603336956,176.07353607719915,1.3005071127382342e-06,16.454478385987468,1.0
6.305071198622078,26.629580502926757,0.0012352655823274195,230.8275978797645,0.07016956222369965,53661.81592241669,0.20950770224263798,0.01038550893534335,0.0293175342257106,0.019160923863230518,6.756487588672977,1.3076255623765989e-06,0.00021726963874247498,171.04423409644195,1.270254094738845e-06,11.339204742596554,1.0
