# Plot Type : plot_data 
# 
# X-axis    : \frEnergy (keV) 
# Y-Axis    : \frCounts s\u-1\d keV\u-1\d 
# Residual  : NONE 
# 
# Index-   1,  Model Plotted-       no,  Data File: heg_m1.pha/part=1/order=-1,   Scale: 1.0000e+00 
# 
# Background included in data and model-    no 
# 
# XAXIS_COLS   :   1 set  (X 2 columns - bin_lo, bin_hi)
# DATA_COLS    :   1 set  (X 2 columns - Data, Error)
# 
#         X_LO          X_HI    DATA_VALUE    DATA_ERROR
0.5772075653076172  0.5772747397422791           0.0  0.7257493085641695
0.5772747397422791  0.5773419737815857           0.0  0.7251059137870737
0.5773419737815857  0.5774091482162476           0.0  0.7257493085641695
0.5774091482162476  0.577476441860199           0.0  0.7244636587704332
0.577476441860199  0.5775436758995056           0.0  0.7251059137870737
0.5775436758995056  0.5776109099388123           0.0  0.7251059137870737
0.5776109099388123  0.5776782035827637           0.0  0.7244636587704332
0.5776782035827637  0.5777454972267151           0.0  0.7244636587704332
0.5777454972267151  0.5778127908706665           0.0  0.7244636587704332
0.5778127908706665  0.5778801441192627           0.0  0.7238225404883354
0.5778801441192627  0.5779474973678589           0.0  0.7238225404883354
0.5779474973678589  0.5780148506164551           0.0  0.7238225404883354
0.5780148506164551  0.5780822038650513           0.0  0.7238225404883354
0.5780822038650513  0.5781496167182922           0.0  0.7231825559255693
0.5781496167182922  0.5782170295715332           0.0  0.7231825559255693
0.5782170295715332  0.5782844424247742           0.0  0.7231825559255693
0.5782844424247742  0.5783519148826599           0.0  0.7225437020775786
0.5783519148826599  0.5784193277359009           0.0  0.7231825559255693
0.5784193277359009  0.5784868001937866           0.0  0.7225437020775786
0.5784868001937866  0.5785542726516724           0.0  0.7225437020775786
0.5785542726516724  0.5786218047142029           0.0  0.7219059759504139
0.5786218047142029  0.5786893367767334           0.0  0.7219059759504139
0.5786893367767334  0.5787568688392639           0.0  0.7219059759504139
0.5787568688392639  0.5788244009017944           0.0  0.7219059759504139
0.5788244009017944  0.578891932964325           0.0  0.7219059759504139
0.578891932964325  0.5789595246315002           0.0  0.721269374560687
0.5789595246315002  0.5790271162986755           0.0  0.721269374560687
0.5790271162986755  0.5790947675704956           0.0  0.7206338949355233
0.5790947675704956  0.5791623592376709           0.0  0.721269374560687
0.5791623592376709  0.579230010509491           0.0  0.7206338949355233
0.579230010509491  0.579297661781311           0.0  0.7206338949355233
0.579297661781311  0.5793653726577759           0.0  0.7199995341125167
0.5793653726577759  0.5794330239295959           0.0  0.7206338949355233
0.5794330239295959  0.5795007348060608           0.0  0.7199995341125167
0.5795007348060608  0.5795684456825256           0.0  0.7199995341125167
0.5795684456825256  0.5796362161636353           0.0  0.7193662891396825
0.5796362161636353  0.5797039866447449           0.0  0.7193662891396825
0.5797039866447449  0.5797717571258545           0.0  0.7193662891396825
0.5797717571258545  0.5798395276069641           0.0  0.7193662891396825
0.5798395276069641  0.5799072980880737           0.0  0.7193662891396825
0.5799072980880737  0.5799751281738281           0.0  0.7187341570754122
0.5799751281738281  0.5800429582595825           0.0  0.7187341570754122
0.5800429582595825  0.5801108479499817           0.0  0.7181031349884276
0.5801108479499817  0.5801786780357361           0.0  0.7187341570754122
0.5801786780357361  0.5802465677261353           0.0  0.7181031349884276
