center,sigma,amplitude,ecenter,esigma,eamplitude,base_on_line,value_on_line,noise_on_block,snr_peak,snr_area,relative_power,area,earea,ew,cluster_probability
0.8074226218647055,0.00012484450505316705,3.177932457476488,1.9513258765267159,4.981984169334779,577943.2646848257,0.0038663795329843074,0.48060052284867566,0.42734153272472514,7.436516729871829,5.37091156962456e-06,0.9840386226015564,0.000994498262622911,185.16377522343547,65.99719681473215,1.0
0.9898933222270355,0.0001947070893578322,0.9720767287464369,0.15980557319200897,20.204179093482416,415543.94674157584,0.010250372815540218,0.13989699764704186,0.27950477008599783,3.4778538071008556,2.2732717850576177e-06,0.8634625064167247,0.0004744301112838928,208.69924766689,,0.23
1.0067739379065892,0.0001930112204564603,1.053213788893423,0.00017301033667843307,0.07535052343768112,1844.3183259297323,0.016938715424885,0.13522151890824874,0.270217184179906,3.8976565909006413,0.0005573753571797113,0.7773568698928258,0.0005095526064355506,0.9142000985006923,,0.23
1.0117032517816986,0.00019540958247218874,1.0246678015837811,7.855432047279821e-05,0.08776810431924525,2054.0765207533846,0.017035779414732274,0.13381535832874603,0.2675833964794387,3.829339992933819,0.0004867771710698562,0.774137873010921,0.0005019019470152482,1.0310712515793423,,0.23
1.0362226793139002,0.00020466970487635817,0.9649132671009677,0.0019353582625193436,0.11743854496281866,2478.6571159750742,0.01359103662653384,0.1275871183920053,0.2550697959534936,3.782938169899577,0.0003799258743504903,0.8074626116944352,0.0004950302921267614,1.3029654612838626,,0.23
1.0511588598106436,0.00021052342489933618,0.8906201612446705,0.0007589214818020945,0.1783084971148359,3379.7501287497485,0.01779227110768079,0.12410094739622064,0.24787086577205014,3.5930812541063735,0.00025718851269526834,0.7492160471757628,0.00046998379424953457,1.8273903034168493,,0.23
1.0899706150692312,0.00022301664292375217,0.7601336645258966,0.00037933551525653407,0.05731956002881569,901.6958688978693,0.023318650757702886,0.11532707469804235,0.23053315930876989,3.2972855913877193,0.0008238875077860457,0.6636225072060221,0.00042492978649772187,0.5157619001161884,,0.23
1.0962300866268917,0.0006791038344940841,0.18690863047213316,0.00020721399721679315,0.000161901905427643,0.04190856032871749,0.02635400767553976,0.2278184167181857,0.22790957976154277,0.820099930278016,3.0554984850795748,0.7926288995480004,0.00031816724846998087,0.00010412940802413613,13.761344170317676,0.81
1.1104731975943687,0.00022895954709574267,0.723465821273391,0.0007099283005932692,0.10023067646925887,1494.2943938095843,0.023841405425090778,0.11090947327281417,0.22210572538991205,3.2573037908110156,0.00047363104765619493,0.6461410024859237,0.0004152089535642265,0.8766506241913926,,0.23
1.1363915486480365,0.0009318657051809012,0.06442708770386547,0.0006819661230153616,0.0006680201239517552,0.04031237433628574,0.035347905940142164,0.10605972003166907,0.21207235002595462,0.3037976789335362,1.0509445023857473,0.5000565818538166,0.00015049142812213883,0.0001431963607788123,5.826049129026419,0.81
1.1582087697838483,0.0002523184192971661,0.5303659403431316,0.04478625628572256,0.6350605903184507,6357.131397455582,0.04257072156435373,0.11656760329698991,0.20770086014184178,2.5535086372821825,8.16479006606516e-05,0.46498467165033486,0.00033543974226491504,4.108369468788716,,0.81
1.167605334387645,0.0022567105676674476,0.039588739666449026,0.001760013796589856,0.0018721429155842677,0.027512549568510295,0.055777091790777555,0.10519805277561166,0.20557942168207022,0.19257151003991657,0.924031972382217,0.30700988725903555,0.00022394299013885654,0.00024235415746656075,inf,0.39
1.209164973138013,0.05022060448192255,7.159893496582213e-05,12.285200902012084,16.098276515815805,0.03651988670229211,0.03424771180575686,0.10274313541727058,0.20557942168207022,0.00034827870601051843,0.0016599569346852025,0.5000000000000001,9.013188049728045e-06,0.005429772219625278,inf,0.0
1.1786255701942825,0.00129479809116122,0.04283983221034801,0.0012440536315249074,0.0012946692386760388,0.03639415719486094,0.046383728805657276,0.11276545170422132,0.19913115927263408,0.2151337458528789,0.762156284654259,0.4171037682122633,0.00013903999575028838,0.00018242977004822816,4.953487730994194,0.81
1.193731135976846,0.00027095934140156856,0.3773230903854277,0.1192117276536817,0.10970586607717273,642.3677973387471,0.06317941822183543,0.1923873601047881,0.19308040075317887,1.9542278186369233,0.0005714556155744315,0.5055740919417165,0.0002562757097682466,0.44846126765354527,2.351000664734119,0.81
1.1909989451945124,0.0005540086862119641,0.10960741082061733,0.0006101143248313813,0.00030863782586919465,0.04262845777598714,0.0627793915939946,0.19302870084369017,0.19308040075317887,0.5676775601928242,1.4718334148553096,0.5091680564461599,0.00015221113592352935,0.00010341600780852814,2.3760103743514445,0.81
1.197335889816894,0.00023889851746448983,0.2149928886131157,0.0002937360699101018,0.013337448260766056,70.32595084852457,0.06368630722682846,0.09571658115159841,0.1910445330914658,1.1253548328974388,0.003013515521379238,0.20093910625213512,0.0001287441438982086,0.04272224350093423,,0.81
1.2054428254037493,0.0002769715857352158,1.3283395711745352,15.521409977062305,49.53967578052488,1057861.2619358574,0.06830672276269582,0.2830563467212594,0.18847003661577622,7.048014607661747,1.2251640715047426e-06,0.611190084017552,0.0009222194174376266,752.7313597312396,3.6848594147173923,1.0
1.167612261088681,0.10289125411172084,0.02112018013339122,0.12352615279168465,0.049094869109384626,0.03183255313479466,0.06687398583406469,0.09347631677751697,0.1866434600051425,0.11315789009060004,0.6325367708465972,0.1659013454305191,0.005447108335580342,0.00861152835160847,inf,0.39
1.2173567806482029,0.00025752947390259695,0.24177704362763908,0.03932191110686353,0.14624584290956258,736.9236394713965,0.051391216202555066,0.09239500621557392,0.1848233040632486,1.3081523720888588,0.0003225392101826567,0.2851718984158316,0.00015607449474770564,0.4838930890272824,,0.81
1.2245350211062558,0.00025450999596290843,0.20541204158519036,0.0003642382163293928,0.032983298328488,150.320752533221,0.06087447935106442,0.09148272783587723,0.1826553887181858,1.1245879085566712,0.001345555350329867,0.2008979361721734,0.00013104506702567049,0.09739106384107082,,0.81
1.2281747799741283,0.00028274100664674715,0.9236273421619333,0.001224317107572275,0.7883699883667049,11922.630992267757,0.07247949903815909,0.18181663611309207,0.1815726299818466,5.086820311267599,7.572201290045325e-05,0.42995988519409095,0.0006545992674091777,8.644768440978137,,1.0
1.2388958392868086,0.00015420603746516231,0.6239332153223015,49.912391018914796,34.083587285668756,2.0108625903749937,0.07571778095206774,0.3060124520136992,0.18142474457978755,3.439074514159816,4.524348806253981e-06,0.6032916734742464,0.00024117340654125483,53.30566162535528,3.565735187642627,0.23
1.2434860430478456,4.547084831340619e-06,0.3514228125571098,21.317397954491224,14.612452898887797,4.185243720641891,0.0751143115997458,0.21262244658230026,0.18151639070418144,1.9360390055894514,3.111787502600257e-07,0.4778956149063008,4.005464997988097e-06,12.871910420107637,2.4570961840458634,0.81
1.2530011357075392,0.0004163968550903896,0.26143825423628025,0.0008238973181441435,0.0870409642396001,126.33992215992231,0.07762690689979419,0.17452201547280918,0.17497932442663547,1.4941094045993697,0.0018992565550035314,0.3842773058923962,0.000272876734836847,0.14367555247760597,3.205915069865061,0.81
1.2608834342164508,0.0003586879273926675,0.32399342177541557,0.1503830076047873,0.11557627628083006,296.23583044943206,0.06566241283988673,0.24603326138827136,0.1730940322691276,1.871776961505344,0.0010315207021585739,0.5786761365714527,0.00029130161092111913,0.28240015960080833,3.4907737874141263,0.81
1.2670860758852502,0.00028716050003353564,0.19277813164696256,0.0020819014223303297,0.2741584740623727,935.6784490830244,0.05659716944799167,0.08525372113149889,0.17059080770559268,1.1300616618197916,0.00020215656010835195,0.20201883517572017,0.00013876259147957114,0.6864115188999907,,0.81
1.2716939535843224,0.00062054502405143,0.10538581844365676,0.0007629446291993615,0.0003911323436064989,0.04456655219501633,0.051522176622829575,0.16929245440324056,0.17113797779659054,0.6157944589535537,1.3174792544537206,0.5333445398665935,0.00016392508002659867,0.00012442327230007772,2.98413345414612,0.81
1.2820045736578236,0.00015039364034146366,0.26048523119736317,2701.046216526714,2728.16150473405,2.1251890393935167,0.07871740056506103,0.2499052539414912,0.16695121965371745,1.5602475485812541,5.51263699309874e-08,0.5209252954075232,9.819797023153167e-05,1781.324806158387,2.8864465416748057,0.81
1.2921248640756768,0.0003236209196061763,0.7599700758995395,7.705586915321645,56.77412564861635,627486.0852030267,0.08888434344186139,0.18325072975717724,0.16757710011149932,4.535047302966126,1.1846881847293032e-06,0.34676304382969636,0.0006164857096327494,520.3780349794018,,1.0
1.302483356327116,0.003486715615341457,0.06742366737642613,0.0014918326947368362,0.0016969058652105398,0.02579137925985691,0.08810687405066187,0.1608013715907672,0.16080004617750027,0.41930129362027696,1.615464795720783,0.29205339241684747,0.0005892761069306033,0.000364771865342743,inf,0.81
1.309958429704461,0.00028926166366807196,0.17732605803184917,0.014003909784865766,0.058216504446796845,203.781891605448,0.05316224830257451,0.07983260436697533,0.1596180642444881,1.1109397853631253,0.000857130589170181,0.20053675408527444,0.00012857406466514385,0.15000522241263264,,0.81
1.3182726333708128,0.00033989573859191235,1.0719170557219666,3.04681809596923,65.72575466678464,881268.0013517092,0.09444275580757167,0.236576209557421,0.1575987807839821,6.801556778483107,1.1840253289627453e-06,0.42938160232942607,0.000913265044249688,771.3222191367694,,1.0
1.3224780839634769,0.00034135362709264,0.3311136912040573,24.53583359794608,200.911447275305,831407.7719077397,0.10444577497172265,0.15682762484740312,0.15659665732220462,2.114436520332462,3.8774677564272e-07,0.20048673118634866,0.00028331632174660677,730.6735724029897,,0.81
1.3299798558656541,0.002600719541015963,0.052935452648732645,0.0017349541652308936,0.0019113848314951758,0.031003660307308167,0.11903274332096737,0.17699744403006248,0.16062826214914883,0.3295525453645279,1.0640862982211858,0.19580672237443508,0.0003450881816225508,0.0003243046942709709,inf,0.81
1.3414118418610332,0.0032345691088647003,0.04052919685433996,0.0025419167939582372,0.0031107244552090233,0.0293458111740681,0.12789367596361528,0.17352109607827,0.15647988297191223,0.25900579732421486,0.8306949395480738,0.15137751811418923,0.00032860515065044393,0.0003955786113602862,inf,0.81
1.348297646760518,0.0003406625424604845,1.0906602116776056,0.6278387269437872,1.1828620308271776,21239.55587764579,0.12997421543834797,0.2585406265675807,0.15584116821939317,6.998537191033979,5.0553138137467206e-05,0.330917631011046,0.0009313304177654894,18.422801275619296,,1.0
1.3540145692006706,0.0007663515343313854,0.24172059786461073,0.00030294570199219885,0.0004986734966991658,0.12930382263133214,0.13389800159209042,0.334593039255108,0.1537593548860721,1.572070837860327,1.1871360896102339,0.4283860739366319,0.0004643352187856471,0.0003911389964886838,3.5807338195571186,0.81
1.3588400326014725,0.0003460828838202231,0.2504572725273786,0.16642562961023105,0.42178019228626445,1556.361607487898,0.13413288442158805,0.16933501178422958,0.15345814822201098,1.6320884581836412,0.0001579164388918781,0.1159995103362327,0.0002172719699270848,1.375866701729806,,0.81
1.3628354372964482,0.00035620072576840695,0.16952584174485558,3.5570552825650195,1.617520742213361,2356.120368839263,0.14090899575003477,0.25286446639636384,0.15129738094485434,1.1204810069160764,6.839317241764568e-05,0.2843144127490893,0.00015136331953899564,2.2131349400593585,1.1695435634539788,0.81
1.3690297513408232,0.00047657841744201354,0.21848022345970164,0.030580886941043627,0.05634287449639477,54.834220699467906,0.13997847577064662,0.25062625310886627,0.15648634456396898,1.3961615888496304,0.0036045004729047692,0.2832730101748215,0.0002609975534155696,0.0724087998815655,1.734338111337084,0.81
1.3813705297364902,0.00036105363147448616,0.924570772788169,15.834334015767888,99.79636340890255,1038506.4846019072,0.14025665611103472,0.28738761285318404,0.1540197522770455,6.002936370947295,8.644988310726622e-07,0.3440498737385391,0.0008367617358943176,967.9154046467261,1.5281893481389934,1.0
1.3859743443468866,0.0005457473257987517,0.3326319793689051,0.006912731016393295,0.014689537156015502,24.94639915368992,0.1348965080723334,0.25696444786366174,0.15068695268277532,2.207437163250349,0.012550064438409368,0.3115082989060701,0.00045503578370550057,0.036257645204822005,2.260728649482078,0.81
1.3940956360855177,0.00031291905655542304,0.17729755508193823,0.7002407230037864,0.4476295397229429,1492.6843661499838,0.09722548693960516,0.1407255824788339,0.14340870864186508,1.2363095432698152,0.00011709937143669761,0.1828110949261314,0.00013906719440716372,1.1875998367962344,0.7027014228976337,0.81
1.3985227687276143,0.00036646473658398954,0.3080884161968312,4.557037405222197,11.387278669908294,42398.837569889656,0.10438576592187263,0.1601724356003028,0.1424389777296136,2.162950205818407,7.0880005835418375e-06,0.21086728499609228,0.0002830072063872045,39.927649984163416,0.828028653368435,0.81
1.403329821230825,0.00037651517104583495,0.15166573917851064,0.2607157385272914,44.27798976309545,79364.43762287864,0.11594386805385513,0.13916152605953686,0.13907630661048975,1.090521763734207,1.8645004478621003e-06,0.09101202303610124,0.0001431396333101846,76.77103723644227,,0.81
1.4080174060111765,0.00038016922915926765,0.3298629150897871,28.85239381794033,125.24377266073137,460712.6342544769,0.13862977433317603,0.19524556949042426,0.14998104379703575,2.1993640445400513,6.968607945970973e-07,0.1695716566215223,0.0003143405357580218,451.0808158461024,0.6403548281710255,0.81
1.4440436164113766,7.548157594980839e-05,0.03645803470617513,0.47771743747685785,0.28451024240828776,0.5190346945960759,0.15040561994999146,0.15695380540299128,0.1419239083398366,0.25688437651305673,0.0002653016528289715,0.021304651534533686,6.898015203818004e-06,0.026000649186550134,,0.81
1.4192307473628578,0.0003528193088785175,1.1227043047445997,0.6403707411594496,0.6071318625147653,9204.352699316523,0.17085440704551286,0.4354734203704774,0.14495488014705327,7.745198392807769,0.00011937413210882023,0.4364289438152645,0.0009929049296964502,8.31758867818472,2.454057369979773,1.0
1.4248335323031929,0.00014606359258102623,0.14284254094715915,0.782506572311503,0.4187530193795911,0.583051599710791,0.16856329352033045,0.20221243075004455,0.14071492738480335,1.0151200274334617,0.00034880571072112815,0.09075334501990392,5.229852970998729e-05,0.14993599044540937,0.3261985193234497,0.81
1.4326428525436994,0.00036660398773697637,0.41913254241182896,0.06807989265553245,0.05797488449977211,246.33992200097617,0.17651540682876335,0.343077278218997,0.1437865037424693,2.914964419487672,0.0016430048831590448,0.3205623870068984,0.00038515762551890714,0.23442269068510335,1.7329415839073368,0.81
1.4469755364175811,0.0016292511703047082,0.053278105868740884,0.001391673789888251,0.0014005914535100976,0.03958971802497108,0.18143124374908123,0.24141855649493968,0.1399436090130268,0.3807112467978544,0.8800529006367359,0.14186435162376942,0.00021758389772805965,0.0002472395665881373,1.5683850733620355,0.81
1.4380114710317407,0.0021684280350750948,0.0692881493952114,0.0012524996002705787,0.001360708317684964,0.03505879071323742,0.1779292540276549,0.1985153651993849,0.1399436090130268,0.49511478147431254,1.2405488341325448,0.05468563002441057,0.000376611788291438,0.0003035848149861704,2.60634683139966,0.81
1.4518608892760945,9.847248304251299e-05,0.10685544343784069,0.6144450090219734,1.6725272875715131,1.1082665436094696,0.18417755566625743,0.29695530873244286,0.1399436090130268,0.7635607241477811,5.887644728708213e-05,0.23440043574477154,2.637554693712826e-05,0.4479812922223523,0.9865063214333236,0.81
1.4576385942181904,0.0003974648763762908,0.2720108481579363,0.5749233095972804,2.2496020032549398,7131.407801926699,0.1732523897211024,0.22123923562371392,0.13643249252829198,1.9937394906241228,3.7283740590302024e-05,0.12164224236868726,0.00027100350964885065,7.268678125052241,,0.81
1.4629941513548255,0.0006840025271689763,0.2855640209445659,0.0006210389594070534,0.008939651109818515,4.170079387133179,0.18922984635685042,0.3725078475048792,0.13966503600006272,2.0446350004480554,0.05102696553187113,0.3262697218840049,0.0004896109577507596,0.009595141561865982,3.11218378256156,0.81
1.4734383764347354,0.00040913852709979494,2.1935854005002318,0.5602507881198571,2.186544533604362,49853.65083402203,0.1907743539454737,0.542547226619488,0.15483254919537265,14.167469384827449,4.283221195944909e-05,0.4796979687997226,0.002249649495473871,52.522374926695385,3.2668616586763055,1.0
1.4783388085920814,0.00034478567202119695,0.8318536506426907,0.3121921643334477,0.19369894090145223,2304.717527503454,0.19123253310629476,0.45599570458304045,0.14177053385287214,5.867606109926757,0.00035373626795593755,0.40907234273642745,0.0007189291134334632,2.0323873420946907,2.255337911879539,1.0
1.4881062591349037,0.0004353713805233919,0.6993761273491754,0.8545470483429358,0.3655559829888665,2753.419449039932,0.19274827598202435,0.5156187797129714,0.14133850377953286,4.948234972404254,0.00024841601856011807,0.4557954822082615,0.0007632391075789833,3.0724230748198518,2.782147285609391,1.0
1.5018624224192347,0.00042021171803824673,0.7966609690415174,0.12124742714892733,1.2831523653447818,9320.589243117969,0.19197827945319282,0.3425501780923335,0.13182872321574393,6.0431516714133995,8.270275199385456e-05,0.28169108026641654,0.0008391346090419256,10.146392820208444,1.5670834045118376,1.0
1.5078849517480852,0.00021255326170862844,0.2969142632606082,605.8489934004823,307.47909881387926,0.3116161889309723,0.19658344929100813,0.2625681396839245,0.13168803319646616,2.2546791538578153,6.912771064066163e-07,0.14371003384792558,0.00015819354880197855,228.84245310002714,0.6125701513911934,0.81
1.51957102961665,1.5576695936648873e-05,0.19822786379696783,2.2657910973233832,2.9538546608857414,0.41170040145213577,0.19820962093024136,0.3728234652524594,0.13432564468932418,1.475726129998782,5.273345416068585e-06,0.30578586170810906,7.739804257973872e-06,1.467721843972075,1.474415836982175,0.81
1.529154742772947,0.003390962478264287,0.07272747653301852,0.001547819423482878,0.0016319497169464056,0.029329250583657228,0.1989937801789275,0.31753555701221997,0.14027440199118096,0.5184657749429642,1.5926332072546472,0.22949669708581288,0.000618174999687064,0.0003881464965512449,5.2449949350497596,0.81
1.5458524700027962,7.62476427566916e-05,0.11493979869504885,4.593172856028013,4.08269201799456,0.4355395690257082,0.2029102656676787,0.2946447035642312,0.13198212248067337,0.8708739981953231,1.8675825222598222e-05,0.18437045868151142,2.1967811234766925e-05,1.176269908982941,0.8475092799328502,0.81
1.5508737649099493,0.0004703580711536032,0.5791098187893035,95.21834231821273,109.38777716474112,546882.5711847955,0.2041609979236308,0.3901108365786373,0.13198212248067337,4.387789860510121,1.0282087028751197e-06,0.3129036711133191,0.000682777912327969,664.0460350303953,1.9174027915794074,1.0
1.5590251322123605,0.00037277256140059534,2.029478696542418,0.1196078112854722,0.10598113815695913,4166.63171785245,0.2054627681599194,0.4262276097881192,0.13529552862234911,15.000338275829566,0.0004824748646568227,0.34948267273806627,0.001896349444979364,3.9304626704817247,,1.0
1.5673235470140818,0.0017641304573136594,0.06368870946646131,0.0013269075155326114,0.0012524933049303775,0.041435355926767024,0.2073960206675681,0.2865711355397664,0.12926450313167245,0.49270068675842277,1.0384388893044856,0.1602841684457374,0.00028163270146179694,0.00027120777578970085,2.2267349843133446,0.81
1.5788608210391808,0.0008246984326650577,0.16458657175732927,0.0021452241708177274,0.0024167394554143276,0.5068998358771593,0.2098310516503273,0.2934228503148182,0.13422493025311133,1.226199718986363,0.23522609761702995,0.16610263395489835,0.0003402354035511174,0.0014464186031987506,2.325105502605491,0.81
1.5843796658958158,0.0004719929260960839,1.1786480904048673,0.0005532474918655327,0.02313561172949145,235.6697861096011,0.21127849630477474,0.39633726012289794,0.13422493025311133,8.781141388431053,0.004857440430942284,0.3045654459425651,0.0013944713016328292,0.28707944471123836,,1.0
1.5969680775287853,0.0005415678431676262,0.3699300558876899,0.02272297023018928,0.3235490694642464,820.35839972389,0.21422318910630372,0.31189982834466295,0.12570365258207267,2.942874357975878,0.00043541310268224736,0.18565361331575356,0.0005021834794957876,1.1533494890305758,1.5957200071105155,0.81
1.6070796019780593,0.00048035491993097087,5.323799304786291,0.6246211313854267,14.423308039542185,1113185.3664033038,0.21573408823342743,0.4249254469853864,0.13623658000433395,39.077605329030796,4.733930710511282e-06,0.3265250062664108,0.00641023354608065,1354.1037962062442,,1.0
1.6030988379016693,0.10183275383301844,0.03591626123438156,0.02840461957195929,0.037652087630686955,0.008394916382760199,0.21841277838937564,0.2788990403483243,0.1282805559770986,0.27998211389724215,2.286090068512488,0.12162643170732944,0.009167872067114263,0.004010284718606739,140.70193885533115,0.81
1.6239222678401006,0.0006946605642267697,0.5170030671389922,0.03274284867118104,0.1466323098489485,225.37865441472124,0.21964113162613613,0.46830901313186657,0.1282805559770986,4.030252778381244,0.0020646253678669765,0.36146206727408026,0.0009002345952511207,0.4360280607135903,4.4372309103443675,1.0
