center,sigma,amplitude,ecenter,esigma,eamplitude,base_on_line,value_on_line,noise_on_block,snr,relative_power,area,earea,ew,cluster_probability
0.5046426749710109,0.04349713033187386,0.00013148147722594675,1.7037805797422154,1.503804321075242,0.0013179186405237716,0.00015754110435011294,0.0002882769585045,0.0007248857351738001,0.18138234875655607,0.29324934327979824,1.4335574924195903e-05,0.0005160269571306123,75.33923602104852,0.25
0.8938810047908953,0.011077978086499367,0.0014238437572302758,6.216635023829161,2.4795512202783265,0.5384658086189789,0.000546431244386575,0.0017688248201861,0.0009481857238951402,1.5016507012794242,0.5279733825144481,3.9537824683119934e-05,0.01737492145088047,89.48194497019628,0.29
1.277126378962041,0.014858385817223253,0.0033080134637845423,0.27252745126165273,0.704238623596611,0.2782219085933715,0.0010583414229055582,0.0027607832152783,0.00112356319271345,2.9442166539788097,0.44576753933391366,0.00012320514206722144,0.011894352483306002,100.03465849002544,0.29
1.8384115727648205,0.011522383111151589,0.013685114788166986,20.324289048846843,73.71634955555764,262.117299087465,0.0013905385234917226,0.0052332736608831,0.0015018116683205222,9.112404089569411,0.5801395073453562,0.0003952580191567478,7.981718255250721,178.25709622842066,1.0
1.7271745528235714,0.0221539113121769,0.007600427773053485,0.027926135561959074,0.04223827412528848,0.010443022858330741,0.0013598549628386328,0.0078181528260354,0.0015018116683205222,5.060839473669193,0.7036709939411675,0.00042206407064551487,0.0009918907975168055,295.2341155385386,1.0
2.058780735185492,0.09394837755204191,0.000600738051620584,0.20675588149326352,0.1898365985260109,0.0011245951421395052,0.0012256590164239332,0.001568510105911,0.0009638501841384,0.6232691153735606,0.12270233993587512,0.00014147000219364561,0.0003896846722295176,143.89789503659955,0.0
2.3757775232015224,0.009543099219314724,0.002611071425834676,22.68753848934063,6.858650199985537,3.1133388689575296,0.0012074657661337,0.003576798008704,0.0011349823614587,2.3005392105643643,0.49523445070724115,6.245944566312855e-05,0.08695686004940584,78.4895477444689,0.29
2.715803901126174,0.01240549160286728,0.004992493143584399,2.8681532202998383,4.239711140279469,4.239554015055329,0.0011831928065478572,0.00340089968159,0.001039678992266125,4.801956354530706,0.4837831873551522,0.0001552463471853316,0.14210909208888298,190.72108299855256,1.0
3.1631623726365845,0.013033619829765386,0.00260450232993394,2.4736306542318545,5.097474534885782,2.3385739576637845,0.0013418676535326924,0.0024725060419905,0.000989264556425225,2.632766243385376,0.2964152122233858,8.509023706371545e-05,0.08333541561154371,50.283338880356155,0.29
3.3596298397281448,0.016530425303295786,0.0004719012030944847,0.11524347395480193,2.1848743200160157,0.09130238370312639,0.0010470787423213427,0.0012802329326232,0.0008421662854112501,0.5603420740881879,0.10018176457066634,1.9553524335498784e-05,0.0045816756138919515,18.00101668885983,0.82
3.5663384859251797,0.015128468623733625,0.005479079614064334,3.549353859186233,4.235674527367186,2.411757760193011,0.001940599292690956,0.0055851285502926,0.0014880991347317127,3.6819318593664456,0.484275984149432,0.00020777462831190335,0.10839060385870214,175.46686348447653,0.05
3.69649492181005,0.02455901649904437,0.0056865396975974555,0.010112364293047729,0.007012132710386075,0.0014761418847554098,0.0019493280377001886,0.0075934377724834,0.0014880991347317127,3.8213446704427216,0.5914542855866886,0.00035006523278314616,0.00013508488982426727,177.44489120175004,0.05
3.9142261773652938,0.012782967707240729,0.0012217368744927815,5.587915315868316,6.18551410100437,1.3265521215548066,0.00126264020489754,0.0019203493989348,0.000823551186955025,1.4834984076824624,0.2066325297592471,3.914707410222734e-05,0.04653549972981808,20.835975529102402,0.29
4.038614581812688,0.012936490512247085,0.00765007166429993,0.7787695178292158,3.6359811050047486,5.114554890751785,0.001763982502182518,0.0044808152641813,0.001138180600825275,6.721316159099,0.43505536346307055,0.00024806866648389194,0.1799093839188679,107.14318559518485,1.0
4.150608828270761,0.011948768311459055,0.0009058928434521501,11.107150736480845,7.065960221671423,1.1699532367188292,0.0012215930504525666,0.0018323895756789,0.00089482057393208,1.0123737314972716,0.20000000000001314,2.7132505711168827e-05,0.038540113736358135,19.999979189260216,0.82
4.486047048478763,0.015339716040913257,0.0018104939564064302,0.3417142722997881,0.4328791557641286,0.0789420345009449,0.001651590388463,0.0028487430385343,0.0011537837259965285,1.5691796613292477,0.26601421194474933,6.96152414758305e-05,0.0036156503591768434,38.16146404100574,0.29
4.8400610521748355,0.012875263234292956,0.009014203566569264,0.03694863449369178,3.8919203750287563,6.5747315409494425,0.0023155962721120773,0.0050329719072369,0.0013479345901393999,6.687419131841581,0.3697830065401339,0.0002909198885871333,0.22969040081581088,94.18179500372342,1.0
5.033397604883844,0.014299253764766071,0.00033095040702435334,3.896190632541587,4.217645490256444,0.1701710625461787,0.0016190174202416665,0.0018323895756789,0.0009448153986061001,0.35028049660559013,0.06182178911076885,1.1862226908694566e-05,0.0070317012539856585,7.19175185488719,0.82
5.380466514949835,0.024102875474499262,0.0041638663696372995,0.013993532515517854,0.008947391861331961,0.001432895455488563,0.0027026292291077716,0.0068653614829158,0.00149768548537144,2.780200790024096,0.43506859267504827,0.0002515681027812732,0.0001273403671477049,92.76329436349135,0.29
5.715851134745547,0.012455002914134823,0.0044291751913668066,3.0222357119790053,4.536504142157617,3.9808398869699375,0.002510197808393743,0.0044808152641813,0.0012871370121614002,3.4411062299647486,0.28187866841760995,0.00013827912614370548,0.13409969296180402,42.501983421645534,0.05
5.956500066127687,0.0451699043288412,0.0030329094884656623,0.02164968899409103,0.022745639834793635,0.0012579022092783553,0.003137751236022014,0.0043928554409254,0.0015709732195409401,1.9305927375082308,0.16666707726822236,0.00034339862722541524,0.00022402344317504273,122.89125659734604,0.29
6.118306593003574,0.011759967828235598,0.0026847446001223873,17.887765947807964,62.114981387054065,40.72064874456107,0.002378446792854525,0.003200582331558,0.0013145342107167,2.0423543018014207,0.14736175782019176,7.914054657906631e-05,1.2710600094629023,21.657829881497562,0.29
6.403086371477917,0.07001329277151763,0.039013331310533556,0.002063783746687342,0.0020640023050240925,0.0009959473688069716,0.0059746406814164595,0.0441044740557655,0.003429644317040618,11.37532866504288,0.7613919210524501,0.006846734280177319,0.00026700311976255196,1089.9829329122072,1.0
6.723442500093607,0.012149323460553557,0.005057420585385858,4.559913360602593,8.046206216589717,8.807792478051603,0.0043146605693155,0.0063131295814192,0.0017609039502473,2.872059310603283,0.18804182090154892,0.00015401786570750812,0.28697106563978864,24.892704253969562,0.05
6.9573010841033325,0.012929776572517756,0.0030945705391005177,2.3768319805407363,5.693258468041593,3.200849749766044,0.002488557117244186,0.0037527389746137,0.0013512073680338002,2.290226217167214,0.20255117507062495,0.00010029547537103269,0.11274880114350243,31.978296294248214,0.29
7.117554300206161,0.01374877522705582,0.0016560500107968158,1.5959125411331736,4.485771131608015,1.1262530028099238,0.0017395502117189198,0.0024725060419905,0.001036938120495525,1.5970577009990081,0.17401377999785494,5.7072565335261005e-05,0.043049676961798414,40.41139451156292,0.29
7.441689620828709,0.01373989501768508,0.0021810259428434414,1.066435495894545,4.335941745409069,1.4479170560313588,0.0010228808655580169,0.0019203493989348,0.000876154471168575,2.4893166840026373,0.30492637433226333,7.511629866697097e-05,0.05521479178720137,57.56261211964313,0.29
7.657647533313765,0.021222820673911184,0.0020220822743412196,0.58304300340179,2.6245086737978545,0.8852673766443359,0.0008609775973939801,0.0012802329326232,0.0007752566169661249,2.608274770042466,0.1958029485432505,0.00010757017143697077,0.0489369369527168,51.009435382991384,0.29
8.108718306498805,0.028393169108263925,0.0019175941496814657,0.09094006203768326,0.04458834087224689,0.002345184564695426,0.0011954142591014177,0.0030246626850462,0.00100300355068684,1.9118518058767882,0.433463287554881,0.00013647732428394643,0.0002716485294004692,136.89411956950087,0.29
8.307387241318654,0.017317263192906725,0.005069671259869922,1.7145899784208334,2.009070680143878,3.0310308795836955,0.0009716856233113858,0.0018323895756789,0.000894339732698,5.668619065571411,0.30694752861030383,0.00022006399376957886,0.1340250040343807,35.431276229764,1.0
8.63802690391541,0.026958398522866286,0.0006120820882464993,0.07617308268275304,0.11895775292005503,0.002093135804144389,0.0007702103621085126,0.0012802329326232,0.0008029525278773399,0.7622892599448939,0.2487377104380839,4.136125368074193e-05,0.00023090451002307603,45.760933132049836,0.82
8.915080703820061,0.013073280372082795,0.0016066861643602081,3.3501642327034165,4.451471407276767,1.2029207210030977,0.0008304681501476392,0.001656469929167,0.00082978720551655,1.936262880023598,0.3321360454808725,5.2650871387939926e-05,0.04330476069152125,52.17665328524252,0.29
100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
